amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age
69.35,15,Grocery,0,0,72,1,55
38.35,1,Clothing,0,0,67,2,18
45.08,11,Grocery,0,0,40,4,44
60.58,14,Food,0,0,28,3,50
107.69,10,Clothing,0,0,76,3,36
39.03,19,Grocery,0,1,51,3,30
182.81,12,Food,0,0,78,1,30
61.96,8,Travel,0,0,76,3,31
78.02,12,Food,0,0,34,3,67
1.79,9,Grocery,0,1,34,2,38
129.17,12,Food,0,0,61,3,37
49.1,15,Grocery,0,0,70,2,36
74.9,2,Electronics,0,0,96,2,29
83.53,5,Food,0,0,99,2,62
570.33,4,Electronics,0,0,26,1,68
144.86,4,Electronics,0,0,60,3,19
215.9,15,Travel,0,0,73,1,47
104.42,8,Electronics,0,0,99,1,31
37.17,2,Food,1,0,44,4,20
408.74,1,Grocery,0,0,98,0,22
188.29,5,Clothing,1,0,61,1,18
125.44,0,Food,0,0,61,1,48
2.48,8,Grocery,0,0,80,1,50
1112.79,1,Grocery,0,0,80,1,37
574.39,5,Grocery,0,0,44,2,64
59.5,10,Travel,0,0,54,2,34
187.61,0,Travel,0,0,42,3,29
64.67,0,Food,0,0,64,0,65
561.91,8,Grocery,0,0,43,1,69
357.06,1,Grocery,0,1,54,3,40
22.59,0,Grocery,0,0,42,2,24
57.18,9,Clothing,0,1,88,3,65
321.47,8,Travel,0,0,81,2,23
229.37,6,Clothing,0,1,53,2,66
36.94,20,Travel,0,1,97,2,44
139.15,14,Electronics,0,0,69,1,50
397.34,13,Grocery,0,1,82,1,45
86.23,15,Electronics,0,0,38,1,29
472.98,23,Electronics,1,1,99,0,68
13.58,14,Electronics,0,0,73,3,51
139.52,14,Grocery,0,0,61,0,43
150.42,4,Electronics,0,0,25,1,39
22.65,4,Food,0,0,52,0,30
353.17,14,Travel,0,0,64,2,27
37.63,5,Travel,0,0,87,3,57
295.2,6,Electronics,0,0,45,0,22
75.3,17,Travel,0,0,42,2,29
276.83,21,Travel,1,0,77,3,30
431.1,3,Clothing,0,1,28,3,44
12.87,11,Grocery,0,0,91,3,62
76.39,14,Travel,0,0,57,1,55
193.92,16,Food,0,0,85,2,50
52.55,6,Clothing,0,0,34,1,25
12.53,6,Travel,0,0,61,1,34
233.09,20,Grocery,0,0,46,1,29
44.98,5,Clothing,0,0,97,2,29
239.69,5,Food,0,0,63,3,24
145.34,22,Clothing,0,0,84,2,19
47.22,12,Food,0,0,76,0,28
84.06,9,Food,0,1,26,4,50
13.63,3,Food,0,0,80,1,61
294.34,7,Food,0,0,32,0,37
61.38,4,Travel,0,0,25,1,20
39.94,22,Electronics,1,0,49,0,32
51.53,7,Travel,1,0,37,1,60
92.45,4,Travel,0,0,92,2,34
311.16,0,Food,1,0,28,0,38
156.47,16,Travel,0,0,82,1,54
56.19,8,Electronics,0,0,67,0,65
136.62,1,Clothing,0,0,51,2,46
91.65,17,Clothing,0,0,30,3,40
228.74,20,Electronics,0,0,75,2,49
263.81,1,Travel,0,0,92,2,43
57.98,14,Food,0,0,39,3,60
178.34,4,Clothing,0,0,91,3,64
116.21,18,Travel,0,0,32,4,40
379.43,10,Grocery,0,0,46,0,33
30.27,0,Food,0,0,83,4,31
180.92,15,Electronics,1,0,55,0,61
121.74,15,Grocery,0,0,67,0,20
26.14,12,Travel,0,0,56,3,54
128.31,5,Clothing,0,0,84,4,44
63.58,16,Food,0,0,77,2,28
181.25,4,Clothing,0,0,61,2,49
970.18,3,Travel,0,0,96,1,65
21.28,20,Travel,0,0,77,4,48
184.65,6,Clothing,0,0,74,1,39
29.97,7,Clothing,0,0,95,2,35
98.28,1,Travel,0,0,95,4,63
309.93,19,Food,0,0,58,1,25
70.2,20,Electronics,0,0,64,3,21
44.92,10,Grocery,0,0,95,2,39
85.98,3,Electronics,0,0,90,2,47
8.7,16,Food,0,0,67,2,40
174.28,2,Food,0,1,90,6,48
260.31,11,Electronics,0,0,91,4,64
27.68,4,Food,0,0,98,4,43
406.87,21,Food,0,0,62,3,42
119.57,8,Clothing,0,0,39,3,58
56.1,21,Travel,0,1,52,1,30
26.32,12,Clothing,0,0,53,0,56
46.66,5,Electronics,0,0,80,3,57
389.19,9,Clothing,0,0,41,2,32
52.91,14,Travel,0,0,80,2,38
217.3,0,Grocery,0,0,34,6,59
369.39,5,Food,1,0,87,2,63
196.84,6,Grocery,1,1,75,5,65
12.37,3,Electronics,0,0,98,2,37
186.5,22,Electronics,0,0,30,2,48
97.73,14,Electronics,0,0,42,1,41
292.58,15,Clothing,0,0,98,5,49
268.6,0,Food,0,0,85,1,34
303.14,22,Food,0,0,68,1,59
207.78,10,Electronics,0,0,58,2,44
26.02,3,Clothing,0,0,33,0,66
235.24,9,Electronics,1,0,97,1,56
119.54,18,Electronics,0,0,85,3,25
136.71,2,Grocery,0,0,54,0,56
188.62,22,Travel,0,0,74,5,22
45.0,8,Travel,0,0,51,1,65
74.03,12,Food,0,0,72,2,28
140.84,22,Food,0,0,32,2,58
141.66,1,Grocery,0,0,34,2,49
21.94,16,Grocery,0,0,25,2,39
284.22,20,Food,0,0,27,2,68
411.89,3,Travel,1,0,62,1,36
3.57,1,Grocery,0,0,71,0,22
405.25,12,Clothing,0,0,59,1,52
435.29,5,Electronics,0,0,43,1,33
422.27,4,Electronics,0,0,39,2,59
185.3,0,Travel,0,0,50,2,30
64.09,21,Grocery,1,0,89,1,21
49.67,12,Electronics,1,0,92,2,68
79.73,2,Food,0,1,69,2,22
202.76,13,Food,0,0,63,3,51
547.41,3,Travel,0,0,78,1,37
62.78,1,Grocery,0,0,80,4,46
508.5,2,Travel,0,0,36,3,53
51.54,23,Clothing,0,0,48,3,67
324.95,3,Grocery,0,0,42,3,58
203.61,15,Electronics,0,0,98,3,58
571.12,12,Food,0,0,75,1,29
403.06,8,Food,1,0,55,4,31
134.69,4,Electronics,0,0,31,3,38
211.85,14,Travel,0,1,55,0,60
86.66,23,Grocery,0,1,26,1,36
124.12,1,Travel,0,0,96,4,29
163.66,16,Travel,0,0,38,2,39
149.38,0,Grocery,0,0,59,2,43
86.94,14,Clothing,0,0,52,3,19
228.06,19,Electronics,0,0,26,3,42
174.61,3,Food,0,0,53,3,45
10.7,17,Clothing,0,0,72,4,49
45.41,13,Electronics,0,0,94,3,62
636.91,16,Travel,0,0,94,3,57
24.48,2,Food,0,0,32,4,53
231.94,9,Travel,0,0,93,1,27
529.32,8,Clothing,0,0,71,0,29
448.59,8,Grocery,0,0,66,4,45
561.91,17,Grocery,0,0,74,5,42
81.25,14,Food,0,0,36,1,21
32.23,19,Food,0,0,32,3,39
336.97,2,Grocery,0,0,27,2,62
95.1,23,Electronics,0,1,52,1,36
475.63,10,Electronics,0,0,64,0,26
49.57,18,Electronics,0,0,94,2,50
660.01,23,Food,1,0,70,2,23
40.76,2,Clothing,0,0,59,1,42
199.04,1,Travel,0,0,64,2,49
37.21,10,Clothing,0,0,75,1,47
236.26,5,Clothing,0,0,99,1,21
49.63,9,Food,1,0,60,1,36
30.04,1,Food,0,1,89,0,32
75.37,18,Food,0,0,94,4,62
286.35,16,Travel,0,0,96,2,34
10.54,21,Clothing,0,0,75,2,26
13.6,21,Food,0,0,90,2,66
211.36,13,Electronics,0,0,79,1,45
284.56,9,Travel,1,1,99,2,43
10.48,17,Clothing,1,0,40,4,55
4.0,15,Grocery,0,0,46,4,56
73.75,19,Electronics,0,0,47,0,42
137.75,8,Travel,0,0,66,1,33
119.4,23,Grocery,0,0,44,2,23
141.6,2,Food,0,0,28,2,47
345.33,17,Food,0,0,99,1,52
558.9,19,Food,0,0,59,1,59
651.11,10,Grocery,0,0,91,1,48
135.41,22,Grocery,0,0,30,1,52
521.31,13,Travel,0,0,88,3,19
338.34,7,Electronics,0,0,73,4,18
392.6,8,Food,0,0,52,1,33
129.67,7,Travel,0,0,67,4,46
63.29,19,Electronics,0,0,70,3,39
254.3,0,Clothing,0,0,69,0,48
70.56,22,Food,0,0,43,1,47
26.78,21,Clothing,0,0,77,5,58
93.6,11,Clothing,0,1,51,0,22
78.67,15,Electronics,0,0,42,4,45
535.26,6,Clothing,0,0,44,7,50
178.54,8,Travel,0,0,80,1,63
118.1,8,Food,0,0,45,0,63
226.37,3,Grocery,1,0,65,1,47
96.18,9,Clothing,0,0,78,2,26
103.74,3,Travel,0,0,64,3,65
248.15,13,Grocery,0,0,61,3,59
92.6,18,Electronics,0,0,74,2,57
435.69,3,Clothing,0,0,35,1,38
8.04,18,Grocery,0,0,73,3,22
25.14,10,Travel,0,0,65,4,37
104.86,9,Travel,0,0,63,1,25
10.32,11,Food,0,0,45,1,45
126.65,17,Food,0,0,30,0,60
32.84,3,Food,0,0,43,2,38
161.55,20,Travel,0,0,62,3,52
228.15,8,Clothing,0,0,73,4,58
309.4,15,Food,0,0,83,1,44
367.2,23,Clothing,0,0,37,1,37
203.21,20,Travel,0,0,38,2,62
29.61,15,Grocery,0,0,82,1,46
83.48,2,Electronics,0,0,70,1,38
54.69,8,Travel,0,0,66,5,64
32.86,19,Clothing,0,0,80,2,59
223.52,7,Food,0,1,44,3,30
553.93,11,Grocery,0,0,31,1,67
22.36,20,Travel,1,0,31,3,59
14.71,15,Food,0,0,70,2,18
79.71,11,Food,0,0,93,1,21
1009.55,2,Grocery,0,0,37,0,27
244.07,3,Food,0,0,85,3,27
138.45,19,Travel,1,0,87,0,42
60.77,22,Clothing,0,0,49,1,35
627.69,5,Electronics,0,0,44,2,49
454.17,21,Travel,0,0,25,1,64
235.47,22,Travel,1,0,77,3,53
67.55,10,Clothing,0,0,96,1,26
172.92,2,Electronics,0,0,71,5,48
31.62,15,Electronics,0,0,42,1,26
111.24,8,Food,1,1,89,0,19
792.92,21,Grocery,0,0,88,0,31
198.59,11,Travel,0,0,59,8,25
21.6,2,Electronics,0,0,44,2,53
132.31,16,Electronics,0,1,53,1,24
31.8,5,Clothing,0,0,26,1,45
1056.93,18,Clothing,1,0,63,2,35
170.78,14,Clothing,0,0,68,2,53
189.39,6,Travel,0,1,74,2,41
138.04,12,Clothing,0,0,40,2,29
306.64,4,Grocery,0,0,53,2,44
15.83,16,Clothing,0,0,97,2,62
94.77,23,Travel,0,0,51,3,50
18.57,4,Grocery,0,0,26,2,20
176.14,12,Grocery,0,0,98,4,59
40.57,13,Travel,0,0,47,2,29
68.27,8,Clothing,0,0,67,0,66
24.53,16,Travel,0,0,26,2,67
246.28,2,Electronics,0,0,77,1,57
97.36,13,Food,0,1,85,5,29
49.88,19,Clothing,0,0,45,2,59
88.43,7,Travel,0,0,43,1,27
579.45,3,Food,0,0,39,1,39
164.53,23,Travel,0,0,27,3,26
95.19,23,Clothing,0,0,92,1,42
451.06,14,Grocery,0,0,30,6,69
168.53,9,Clothing,0,0,60,2,59
622.61,4,Clothing,0,0,63,0,34
332.66,7,Food,0,0,26,2,46
294.66,19,Food,0,0,65,2,50
417.69,18,Electronics,0,0,59,3,61
163.35,0,Clothing,0,0,36,2,69
184.14,11,Food,0,0,36,1,19
265.82,11,Travel,0,0,25,0,53
85.26,19,Clothing,0,1,46,3,41
132.66,3,Food,0,0,45,2,59
98.89,11,Travel,1,1,95,0,34
916.39,9,Travel,0,0,90,4,68
290.94,16,Clothing,0,0,64,1,29
87.94,22,Clothing,0,0,45,3,47
82.13,10,Food,0,0,95,2,53
100.21,21,Clothing,0,0,48,1,63
31.15,8,Clothing,1,1,67,2,69
3.58,21,Grocery,0,0,81,1,69
342.87,1,Food,1,1,55,2,65
586.28,20,Food,0,0,71,2,62
54.06,4,Grocery,0,0,89,2,48
391.84,4,Grocery,0,0,55,1,42
180.13,18,Food,1,0,62,2,44
66.74,21,Food,0,0,31,4,42
232.11,14,Travel,0,0,80,1,44
222.05,16,Food,0,1,30,0,37
258.55,8,Food,0,0,42,7,46
95.29,1,Electronics,0,0,93,1,60
93.64,22,Electronics,1,0,75,0,39
3.48,23,Electronics,0,1,91,4,50
188.32,8,Clothing,0,0,46,0,64
89.78,7,Clothing,1,0,54,1,22
106.65,22,Travel,0,0,89,1,45
119.93,14,Clothing,0,0,91,1,32
334.28,21,Clothing,0,0,27,1,51
88.42,3,Grocery,0,0,51,1,53
443.85,10,Clothing,0,0,57,2,39
308.53,0,Food,0,0,35,2,57
105.06,2,Grocery,0,0,62,3,52
121.77,12,Clothing,0,0,42,4,53
215.02,2,Food,0,0,34,2,28
202.96,17,Clothing,1,0,74,0,43
118.76,23,Travel,0,0,95,2,32
113.03,11,Food,0,0,86,4,28
13.74,10,Grocery,0,0,56,1,63
131.49,1,Food,0,0,40,3,64
225.76,6,Grocery,1,0,62,5,37
22.75,23,Clothing,0,0,48,2,59
370.2,8,Grocery,0,0,73,4,68
3.74,16,Grocery,0,0,58,2,28
33.91,14,Clothing,1,0,62,1,63
63.25,6,Travel,0,1,29,1,34
40.07,23,Travel,0,0,45,2,61
46.73,13,Electronics,0,0,40,1,28
41.12,7,Clothing,0,0,72,1,63
42.89,8,Grocery,0,0,59,2,53
18.81,3,Food,0,0,45,1,37
159.97,18,Electronics,0,0,33,3,36
128.55,0,Electronics,0,0,72,1,69
72.52,7,Clothing,0,0,60,1,61
311.1,16,Travel,0,0,99,0,51
76.71,15,Grocery,0,0,89,1,18
202.19,11,Clothing,0,0,46,1,44
123.61,0,Electronics,1,0,89,2,54
102.06,6,Clothing,1,1,45,4,65
7.23,7,Grocery,0,0,78,1,66
95.61,0,Clothing,0,0,69,2,20
52.34,0,Clothing,0,0,76,0,43
570.38,9,Clothing,0,0,94,1,32
169.78,18,Grocery,1,0,97,5,48
82.86,17,Travel,0,0,91,0,44
64.44,18,Food,0,0,42,0,67
59.95,2,Electronics,0,0,82,4,26
44.14,17,Electronics,1,0,45,1,59
127.8,21,Food,0,0,64,2,44
95.82,20,Electronics,0,0,94,1,27
49.87,15,Electronics,1,0,79,1,68
138.6,1,Clothing,0,1,69,0,54
236.02,12,Travel,0,0,71,3,61
214.93,23,Food,0,0,92,1,43
72.67,12,Travel,0,0,83,1,19
38.14,21,Grocery,0,0,42,3,33
383.11,4,Electronics,0,0,67,4,29
230.07,12,Grocery,1,0,34,2,25
134.77,22,Travel,0,0,84,1,66
75.05,1,Travel,0,0,46,4,28
155.33,4,Grocery,0,0,52,0,23
3.87,17,Food,0,0,60,1,50
199.03,22,Grocery,1,0,32,2,59
12.0,16,Food,0,0,55,1,45
128.31,3,Travel,0,0,41,1,23
211.92,13,Grocery,0,0,87,1,69
317.04,6,Food,0,0,46,1,58
19.34,2,Clothing,1,0,91,0,40
166.36,17,Grocery,0,0,31,1,28
91.05,1,Grocery,0,0,28,3,60
376.17,5,Food,0,0,83,1,24
380.65,7,Food,0,0,37,1,58
519.14,12,Travel,0,0,73,2,43
169.12,15,Clothing,1,0,68,1,43
20.37,5,Food,0,0,87,1,43
312.49,11,Travel,0,0,77,1,42
470.1,13,Grocery,0,0,91,2,56
370.18,2,Clothing,0,0,56,2,68
29.34,14,Grocery,0,0,66,1,29
182.12,10,Food,1,0,88,2,33
55.47,17,Travel,0,0,45,1,66
66.19,15,Electronics,0,0,73,0,42
46.95,1,Travel,1,1,55,2,50
337.12,1,Clothing,0,0,54,4,18
197.67,15,Grocery,0,0,47,2,59
388.13,9,Travel,0,0,43,4,19
96.64,23,Clothing,1,0,40,2,36
375.61,21,Electronics,0,1,31,0,26
126.99,5,Electronics,0,0,57,3,24
221.35,15,Travel,1,1,69,2,59
22.7,8,Travel,0,0,59,1,44
35.68,16,Clothing,0,0,32,2,42
218.08,11,Food,0,0,86,3,25
181.46,17,Clothing,0,0,73,3,57
267.6,0,Grocery,0,0,67,2,46
53.29,0,Grocery,0,0,33,5,58
363.34,13,Electronics,0,0,85,1,53
171.07,14,Food,0,0,43,3,58
121.59,20,Travel,0,0,54,1,38
49.82,13,Grocery,0,0,26,1,62
556.0,6,Travel,0,0,90,4,61
79.42,13,Food,0,0,39,3,43
643.63,10,Travel,0,0,93,1,50
531.41,11,Clothing,0,0,79,1,40
339.06,12,Grocery,1,0,90,1,28
74.48,15,Clothing,0,0,41,1,65
671.45,6,Food,0,0,68,0,25
344.55,6,Clothing,1,0,93,2,41
94.98,11,Travel,0,0,29,1,63
221.29,16,Electronics,0,0,55,3,62
16.47,18,Clothing,0,0,52,4,65
146.91,17,Travel,0,0,91,1,38
100.89,2,Clothing,0,0,61,2,47
393.37,18,Grocery,0,0,69,5,64
161.8,6,Food,1,0,43,4,43
36.7,0,Travel,0,0,79,3,60
111.68,9,Food,0,0,79,4,40
186.53,0,Travel,0,0,91,1,46
248.35,19,Electronics,0,1,85,3,32
166.51,14,Clothing,0,0,87,3,40
58.5,3,Travel,0,0,95,4,19
159.0,4,Food,0,0,49,3,57
529.29,11,Electronics,0,0,82,0,57
12.81,8,Clothing,0,0,49,3,20
9.16,8,Clothing,0,0,69,6,25
24.15,2,Grocery,0,0,93,2,36
65.22,3,Travel,0,0,36,3,37
25.2,10,Food,0,0,65,0,40
204.63,21,Clothing,0,1,79,2,68
10.86,13,Grocery,0,1,54,3,34
158.68,23,Clothing,0,0,68,2,42
148.33,23,Electronics,0,0,72,2,41
122.83,19,Travel,0,0,77,2,61
63.27,22,Clothing,0,0,77,3,39
213.76,21,Travel,0,0,49,1,51
242.18,18,Grocery,0,0,94,2,52
28.72,1,Grocery,0,0,39,3,48
281.54,16,Grocery,1,0,41,2,40
20.05,17,Food,0,0,79,2,63
696.28,8,Food,0,0,32,1,50
326.76,17,Grocery,0,0,39,2,62
202.94,0,Clothing,0,0,68,4,33
180.56,22,Electronics,0,0,61,1,46
164.5,1,Food,0,0,76,1,65
172.42,6,Electronics,0,0,56,0,30
664.63,2,Food,0,0,51,1,36
39.6,12,Travel,0,0,37,0,29
72.75,14,Food,0,1,59,2,32
296.7,10,Electronics,0,0,97,1,48
139.03,2,Travel,0,0,91,5,27
191.36,12,Grocery,0,0,71,1,48
15.95,13,Travel,0,0,92,1,40
39.23,3,Travel,0,0,37,1,38
75.36,22,Clothing,1,0,96,0,36
54.86,17,Clothing,0,0,51,0,68
168.1,21,Clothing,0,0,51,2,50
521.26,21,Clothing,0,0,77,1,55
233.02,0,Grocery,0,1,98,2,54
125.64,8,Grocery,0,0,66,0,34
33.01,22,Electronics,1,0,38,1,44
636.69,18,Clothing,0,0,28,2,30
57.14,15,Food,0,0,48,4,40
19.56,2,Clothing,0,0,78,1,57
8.05,18,Clothing,0,0,25,1,65
17.34,18,Grocery,0,0,98,3,30
106.44,13,Food,0,0,32,0,64
370.68,13,Grocery,0,0,66,4,58
51.78,7,Food,0,0,80,1,36
111.79,18,Clothing,0,0,31,2,35
138.04,6,Grocery,0,0,70,1,35
77.62,15,Electronics,0,0,29,0,39
275.15,8,Travel,0,0,64,2,38
29.67,11,Travel,0,1,72,1,22
122.22,23,Clothing,0,0,75,3,66
9.16,9,Clothing,0,0,40,1,22
149.06,15,Travel,0,0,99,0,31
277.23,17,Clothing,0,1,43,2,66
234.68,4,Travel,0,0,34,1,45
6.7,17,Clothing,1,0,98,4,30
5.94,5,Electronics,1,0,96,1,56
19.53,19,Electronics,1,0,39,6,40
14.15,11,Electronics,0,0,74,1,57
450.71,3,Food,0,0,85,3,20
103.33,9,Travel,0,0,60,6,19
569.72,12,Grocery,0,0,41,1,52
51.7,15,Travel,1,1,72,1,39
244.92,16,Electronics,0,0,34,3,18
214.8,10,Travel,0,0,82,2,62
674.8,11,Electronics,0,0,82,3,25
9.1,19,Grocery,1,0,31,2,57
83.31,14,Food,0,0,48,3,58
150.79,22,Food,0,1,85,2,29
20.69,10,Electronics,0,0,84,2,41
320.28,22,Clothing,0,0,30,0,50
70.57,10,Travel,0,0,99,1,47
73.2,20,Food,1,0,88,0,52
12.68,16,Clothing,0,0,94,4,47
329.99,8,Clothing,0,0,37,3,36
16.38,20,Clothing,0,0,67,3,22
270.35,18,Electronics,0,0,64,2,36
3.28,8,Clothing,1,0,62,2,35
182.97,17,Electronics,0,0,58,3,18
74.39,4,Grocery,0,0,65,0,57
273.14,7,Food,0,0,57,5,21
42.84,18,Food,0,0,68,3,19
95.51,18,Electronics,0,0,83,2,43
101.13,20,Food,0,0,77,1,54
399.18,17,Food,0,0,59,0,39
92.86,0,Electronics,0,0,92,2,38
68.49,0,Clothing,0,0,33,1,50
376.62,18,Travel,0,0,31,2,54
435.11,0,Food,0,0,55,3,50
327.04,12,Travel,0,1,25,1,41
509.07,14,Clothing,0,1,93,2,27
207.78,15,Electronics,0,0,58,3,62
88.18,12,Travel,0,0,77,0,55
33.29,2,Electronics,0,0,57,1,47
147.73,9,Clothing,0,0,60,2,49
44.21,22,Electronics,0,0,59,2,60
419.12,8,Electronics,1,1,82,6,18
110.79,21,Grocery,0,0,63,0,38
89.8,4,Electronics,0,0,44,3,45
116.15,16,Food,0,0,86,1,59
50.78,0,Food,1,0,53,4,28
39.15,14,Electronics,0,0,39,1,59
20.04,8,Grocery,0,0,39,3,21
75.4,15,Clothing,0,0,29,1,57
75.6,15,Clothing,0,0,45,1,40
324.3,13,Food,0,0,57,0,26
175.79,22,Electronics,1,0,57,3,61
95.31,5,Clothing,0,0,52,2,36
10.73,1,Grocery,0,0,84,3,48
237.29,7,Grocery,0,0,57,3,57
19.44,3,Clothing,1,0,85,3,34
109.36,10,Grocery,0,0,68,4,28
234.97,22,Electronics,1,1,69,0,19
108.96,9,Food,0,0,51,3,23
45.97,5,Travel,0,1,50,1,49
272.42,13,Food,0,0,62,3,67
101.95,17,Food,0,0,83,2,63
501.82,19,Grocery,0,0,64,2,59
87.36,14,Clothing,1,0,86,0,25
13.2,4,Food,1,0,47,1,30
173.97,14,Clothing,0,0,78,4,68
31.43,7,Grocery,0,0,84,4,59
554.76,7,Electronics,0,0,62,0,63
13.59,13,Grocery,0,0,94,3,63
116.67,7,Travel,0,0,96,2,68
34.89,15,Grocery,0,0,59,2,57
147.12,18,Food,0,0,30,4,60
54.79,8,Food,0,0,99,2,51
99.72,9,Food,1,1,62,1,29
93.94,18,Travel,0,1,51,1,62
187.96,11,Food,0,0,45,1,67
94.77,10,Grocery,1,0,56,1,31
4.95,6,Electronics,0,0,41,1,58
125.72,16,Food,0,1,80,3,20
505.91,11,Clothing,0,0,29,1,52
213.95,5,Food,0,0,91,4,18
91.12,4,Clothing,0,0,56,7,41
162.46,4,Grocery,0,0,82,2,26
90.77,12,Travel,0,0,64,1,23
380.57,1,Food,0,0,81,3,49
471.12,8,Clothing,0,0,30,2,29
185.68,0,Electronics,0,0,88,2,29
60.43,23,Clothing,0,0,55,1,60
186.54,12,Food,0,1,52,0,28
331.49,20,Clothing,0,0,91,2,52
16.84,6,Travel,0,0,72,6,52
27.78,8,Clothing,0,0,94,4,35
129.39,3,Clothing,0,0,64,0,51
252.83,9,Travel,0,0,83,4,18
138.81,23,Electronics,1,0,69,2,49
73.54,12,Food,0,0,98,2,38
175.57,3,Grocery,0,0,38,3,35
628.71,4,Clothing,0,0,30,4,45
271.22,4,Clothing,1,0,35,1,63
7.44,15,Clothing,0,0,51,2,62
210.86,15,Travel,0,0,49,1,60
95.32,12,Food,0,0,98,1,52
162.12,3,Electronics,0,0,28,0,41
195.48,13,Food,0,0,60,3,39
9.55,6,Travel,0,0,92,0,46
283.15,14,Food,0,0,81,1,41
47.88,23,Grocery,0,0,31,2,41
100.91,1,Electronics,0,0,72,0,44
33.94,8,Grocery,0,0,45,1,45
8.64,18,Electronics,0,0,86,4,23
124.0,14,Food,0,0,32,6,51
240.0,6,Clothing,0,0,84,6,49
52.32,16,Clothing,0,0,63,1,20
227.81,7,Travel,0,0,97,6,50
156.19,18,Travel,0,0,65,1,69
239.09,18,Food,0,0,40,4,41
222.44,15,Grocery,0,0,48,2,44
163.46,20,Electronics,0,0,79,1,58
199.22,3,Travel,0,0,87,3,37
70.36,7,Clothing,0,0,81,3,31
337.27,18,Clothing,0,0,55,1,41
1321.02,0,Electronics,0,0,54,2,64
317.13,5,Travel,0,0,36,2,22
131.16,9,Food,0,0,36,2,31
396.52,7,Electronics,1,0,71,2,47
118.15,10,Travel,0,0,46,1,54
203.44,11,Grocery,0,1,66,3,18
305.98,23,Electronics,0,0,82,2,29
25.78,13,Grocery,0,0,82,2,41
120.28,7,Electronics,0,0,55,0,49
86.46,15,Travel,0,0,60,0,24
47.6,22,Electronics,0,0,80,0,46
341.64,19,Electronics,0,0,39,2,57
0.12,17,Food,1,0,87,1,21
780.15,15,Electronics,0,0,75,3,27
417.16,9,Grocery,0,0,39,1,37
83.5,17,Food,0,0,27,2,19
11.65,17,Grocery,0,0,65,2,30
180.63,2,Grocery,0,0,70,1,27
163.22,12,Food,0,0,52,2,39
3.49,15,Grocery,0,0,73,2,63
78.87,0,Travel,0,0,31,1,18
33.2,16,Electronics,0,0,29,2,53
139.45,10,Travel,0,0,83,3,48
9.96,22,Travel,0,0,94,1,63
47.53,18,Clothing,0,0,51,1,64
330.36,21,Grocery,0,0,40,1,29
95.13,16,Food,0,0,41,1,61
131.72,16,Electronics,0,0,67,3,41
143.68,23,Grocery,0,0,33,2,38
152.2,0,Travel,0,0,59,4,28
63.6,11,Grocery,0,0,90,2,38
220.95,12,Food,1,0,75,4,57
82.16,3,Food,0,0,47,1,35
111.7,23,Food,0,0,53,2,49
182.43,15,Electronics,0,1,50,2,51
31.64,23,Electronics,0,0,86,2,34
838.26,12,Clothing,0,0,94,2,38
212.86,21,Food,0,0,66,0,48
56.2,18,Electronics,0,0,89,2,30
352.29,18,Travel,0,0,61,0,28
41.81,5,Electronics,0,0,77,2,22
46.6,18,Grocery,0,0,90,0,20
186.27,7,Food,1,1,98,1,54
46.56,14,Clothing,0,0,36,4,67
31.07,20,Travel,0,0,79,1,48
126.38,7,Food,0,0,98,2,21
144.82,1,Clothing,0,0,27,1,55
430.33,10,Food,0,0,65,2,56
63.7,19,Electronics,0,0,48,0,38
233.34,20,Clothing,0,0,84,2,25
4.31,23,Food,0,0,79,3,48
68.48,9,Electronics,0,0,90,2,31
145.41,21,Food,0,0,76,1,65
324.25,14,Food,0,0,58,1,26
97.26,5,Food,0,0,89,1,46
6.69,3,Electronics,0,0,73,2,66
141.91,14,Electronics,0,0,49,0,51
483.2,10,Food,0,0,97,2,23
200.49,10,Grocery,0,0,54,2,37
198.37,12,Clothing,0,0,86,3,47
96.06,6,Food,0,0,88,1,44
261.71,14,Food,1,0,79,3,65
63.26,18,Electronics,0,0,50,1,51
76.32,7,Electronics,0,0,56,0,36
99.96,20,Travel,0,1,98,3,28
456.88,15,Electronics,0,0,82,0,48
185.32,7,Grocery,0,0,81,3,65
68.61,23,Electronics,0,0,69,1,49
88.81,9,Grocery,0,0,74,1,57
88.38,21,Grocery,0,0,51,5,62
113.52,7,Travel,0,0,61,2,45
381.05,17,Clothing,1,0,86,2,27
47.01,23,Grocery,1,0,70,4,48
260.95,8,Electronics,0,0,79,3,43
214.35,5,Electronics,0,1,97,2,38
60.85,21,Food,0,0,45,2,28
9.45,19,Electronics,0,0,46,2,19
34.06,23,Travel,0,1,31,5,41
328.63,20,Travel,0,0,47,3,51
612.15,6,Electronics,0,0,78,3,59
140.37,1,Grocery,0,0,27,2,39
89.85,12,Electronics,1,0,76,2,48
100.05,9,Grocery,0,0,68,4,50
314.83,23,Clothing,0,0,99,1,50
79.5,0,Clothing,0,0,70,1,69
52.47,12,Grocery,0,0,72,3,20
160.02,8,Grocery,0,0,84,3,69
55.02,12,Grocery,0,0,30,0,44
26.54,11,Electronics,0,0,66,0,53
45.78,14,Grocery,0,0,33,2,38
157.07,10,Electronics,0,0,65,1,52
112.66,11,Electronics,0,0,76,1,51
114.54,21,Grocery,0,0,96,1,34
161.79,19,Food,1,0,83,3,22
22.05,4,Grocery,0,0,56,5,42
